1364,a-456,c,500
1365,a-345,c,500
1366,a-123,d,100
1367,a-234,c,400
1368,a-345,c,100
1369,a-234,d,500
1370,a-234,d,100
1371,a-234,d,400
1372,a-234,d,400
1373,a-123,c,500
1374,a-456,d,500
1375,a-234,c,400
1376,a-345,c,400
1377,a-456,d,300
1378,a-345,d,400
1379,a-345,d,200
1380,a-345,d,200
1381,a-345,d,100
1382,a-456,c,100
1383,a-456,d,200
1384,a-456,c,500
1385,a-345,c,500
1386,a-123,c,200
1387,a-456,d,100
1388,a-456,c,100
1389,a-345,d,500
1390,a-345,d,200
1391,a-234,c,300
1392,a-345,c,500
1393,a-345,c,400
1394,a-456,d,200
1395,a-345,d,100
1396,a-345,c,500
1397,a-123,c,500
1398,a-234,c,300
1399,a-345,c,100
1400,a-456,d,500
1401,a-345,c,200
1402,a-456,c,300
1403,a-123,d,100
1404,a-123,d,300
1405,a-123,d,300
1406,a-123,c,500
1407,a-234,d,100
1408,a-456,d,500
1409,a-345,c,100
1410,a-123,d,200
1411,a-123,d,300
1412,a-123,d,300
1413,a-456,d,300
1414,a-234,d,400
1415,a-345,d,500
1416,a-456,c,400
1417,a-123,d,300
1418,a-345,c,300
1419,a-123,c,500
1420,a-345,d,400
1421,a-234,c,400
1422,a-345,c,300
1423,a-234,c,200
1424,a-345,c,100
1425,a-456,c,300
1426,a-456,c,300
1427,a-345,c,500
1428,a-234,c,100
1429,a-123,d,100
1430,a-234,d,300
1431,a-456,c,200
1432,a-123,c,200
1433,a-345,c,400
1434,a-456,d,400
1435,a-234,c,300
1436,a-456,d,200
1437,a-345,c,400
1438,a-345,d,300
1439,a-345,d,300
1440,a-123,c,300
1441,a-234,d,100
1442,a-123,c,300
1443,a-234,d,500
1444,a-234,d,100
1445,a-456,d,400
1446,a-456,d,300
1447,a-456,d,500
1448,a-234,d,500
1449,a-234,d,100
1450,a-234,c,100
1451,a-123,c,300
1452,a-345,d,400
1453,a-123,c,400
1454,a-234,d,300
1455,a-123,c,200
1456,a-123,d,100
1457,a-234,d,500
1458,a-123,c,300
1459,a-456,d,200
1460,a-234,c,200
1461,a-456,c,400
1462,a-456,c,100
1463,a-456,d,100
1464,a-456,c,400
1465,a-123,d,300
1466,a-234,d,400
1467,a-456,c,300
1468,a-345,d,100
1469,a-123,d,100
1470,a-123,c,300
1471,a-456,d,100
1472,a-234,c,300
1473,a-123,c,500
1474,a-234,c,200
1475,a-123,c,400
1476,a-345,d,500
1477,a-234,c,300
1478,a-345,d,500
1479,a-234,d,500
1480,a-123,d,400
1481,a-345,c,200
1482,a-345,d,300
1483,a-456,d,300
1484,a-456,d,300
1485,a-456,c,200
1486,a-345,d,500
1487,a-234,c,500
1488,a-456,d,200
1489,a-123,c,100
1490,a-345,d,300
1491,a-456,c,300
1492,a-234,c,500
1493,a-234,c,500
1494,a-234,d,300
1495,a-123,d,400
1496,a-456,d,500
1497,a-345,d,100
1498,a-234,d,100
1499,a-234,d,100
1500,a-234,c,500
1501,a-123,d,100
1502,a-345,d,300
1503,a-123,c,200
1504,a-234,c,200
1505,a-123,c,100
1506,a-123,d,200
1507,a-123,c,400
1508,a-345,d,100
1509,a-234,c,500
1510,a-345,d,200
1511,a-456,c,500
1512,a-456,d,400
1513,a-345,d,100
1514,a-345,c,300
1515,a-123,c,300
1516,a-234,d,400
1517,a-456,c,300
1518,a-456,d,200
1519,a-345,c,100
1520,a-234,d,300
1521,a-234,d,400
1522,a-345,c,400
1523,a-345,d,500
1524,a-234,d,300
1525,a-456,d,500
1526,a-123,c,500
1527,a-456,c,300
1528,a-456,c,200
1529,a-123,c,200
1530,a-345,d,200
1531,a-123,c,200
1532,a-456,d,200
1533,a-345,c,200
1534,a-123,c,100
1535,a-234,c,400
1536,a-123,c,100
1537,a-123,c,400
1538,a-234,d,100
1539,a-234,c,200
1540,a-234,c,400
1541,a-345,d,100
1542,a-456,c,100
1543,a-123,d,200
1544,a-345,c,100
1545,a-123,c,200
1546,a-345,c,400
1547,a-234,d,500
1548,a-123,c,200
1549,a-123,d,200
1550,a-234,d,200
1551,a-123,d,500
1552,a-234,d,200
1553,a-123,d,400
1554,a-123,d,100
1555,a-234,d,100
1556,a-123,c,300
1557,a-456,c,100
1558,a-234,c,500
1559,a-456,d,200
1560,a-234,d,300
1561,a-345,c,400
1562,a-345,d,100
1563,a-345,d,500
1564,a-234,c,200
1565,a-456,d,300
1566,a-345,c,300
1567,a-123,c,200
1568,a-234,c,300
1569,a-123,d,400
1570,a-456,c,300
1571,a-234,d,500
1572,a-456,d,400
1573,a-456,c,100
1574,a-234,c,100
1575,a-234,c,500
1576,a-345,c,200
1577,a-234,c,100
1578,a-345,d,300
1579,a-123,c,200
1580,a-123,c,100
1581,a-345,d,500
1582,a-456,d,100
1583,a-345,d,400
1584,a-345,c,500
1585,a-123,c,300
1586,a-123,c,400
1587,a-234,d,500
1588,a-456,d,400
1589,a-123,d,500
1590,a-456,d,100
1591,a-345,c,100
1592,a-456,d,200
1593,a-234,d,200
1594,a-234,c,300
1595,a-345,d,200
1596,a-345,c,200
1597,a-456,d,500
1598,a-345,d,500
1599,a-345,d,100
1600,a-123,d,100
1601,a-123,d,500
1602,a-234,d,200
1603,a-345,d,500
1604,a-234,d,500
1605,a-456,d,200
1606,a-123,d,400
1607,a-123,c,300
1608,a-234,c,400
1609,a-234,c,100
1610,a-234,c,500
1611,a-123,c,500
1612,a-234,c,300
1613,a-456,c,200
1614,a-123,c,500
1615,a-456,d,400
1616,a-456,c,100
1617,a-234,d,100
1618,a-345,d,300
1619,a-123,d,100
1620,a-345,c,500
1621,a-456,d,200
1622,a-123,c,500
1623,a-123,c,400
1624,a-345,c,500
1625,a-345,d,100
1626,a-456,c,300
1627,a-345,c,100
1628,a-234,c,200
1629,a-123,d,300
1630,a-123,c,500
1631,a-456,d,300
1632,a-123,c,100
1633,a-456,d,400
1634,a-456,d,400
1635,a-234,d,100
1636,a-456,c,500
1637,a-456,d,300
1638,a-123,c,100
1639,a-456,c,400
1640,a-234,c,300
1641,a-345,c,200
1642,a-234,d,300
1643,a-234,c,200
1644,a-123,d,400
1645,a-123,d,200
1646,a-456,d,100
1647,a-456,c,400
1648,a-234,d,300
1649,a-345,d,100
1650,a-456,d,500
1651,a-123,c,500
1652,a-123,d,400
1653,a-234,c,300
1654,a-345,c,500
1655,a-234,c,400
1656,a-456,d,200
1657,a-234,c,500
1658,a-234,c,400
1659,a-123,c,200
1660,a-345,d,500
1661,a-234,c,300
1662,a-456,c,500
1663,a-123,c,100
1664,a-345,c,100
1665,a-234,d,100
1666,a-456,c,300
1667,a-345,d,200
1668,a-234,c,200
1669,a-345,d,200
1670,a-234,d,100
1671,a-234,d,400
1672,a-456,c,100
1673,a-123,c,400
1674,a-234,c,200
1675,a-456,c,500
1676,a-345,d,200
1677,a-345,d,100
1678,a-456,c,400
1679,a-456,c,200
1680,a-345,d,500
1681,a-456,d,300
1682,a-123,c,200
1683,a-123,c,200
1684,a-456,d,500
1685,a-345,c,100
1686,a-456,c,500
1687,a-123,d,400
1688,a-234,c,500
1689,a-456,d,100
1690,a-345,d,300
1691,a-123,c,300
1692,a-234,d,500
1693,a-456,d,300
1694,a-123,d,400
1695,a-456,c,500
1696,a-123,c,200
1697,a-234,d,300
1698,a-123,d,100
1699,a-345,d,500
1700,a-456,c,400
1701,a-123,d,100
1702,a-234,d,300
1703,a-234,c,200
1704,a-456,c,400
1705,a-345,c,100
1706,a-123,c,100
1707,a-345,d,200
1708,a-234,d,100
1709,a-345,d,400
1710,a-456,c,200
1711,a-123,c,100
1712,a-345,c,300
1713,a-234,c,400
1714,a-123,c,100
1715,a-123,d,100
1716,a-234,d,500
1717,a-234,c,300
1718,a-234,c,400
1719,a-234,c,100
1720,a-234,c,500
1721,a-234,d,300
1722,a-234,c,500
1723,a-123,d,500
1724,a-456,d,200
1725,a-456,d,300
1726,a-123,d,100
1727,a-345,c,100
1728,a-123,c,100
1729,a-456,d,200
1730,a-345,d,500
1731,a-456,d,200
1732,a-234,d,300
1733,a-234,d,500
1734,a-234,d,300
1735,a-345,c,300
1736,a-123,d,400
1737,a-345,c,300
1738,a-234,d,100
1739,a-456,c,300
1740,a-234,d,400
1741,a-456,d,300
1742,a-123,d,200
1743,a-345,d,100
1744,a-345,c,400
1745,a-234,d,300
1746,a-234,d,200
1747,a-345,d,200
1748,a-456,c,400
1749,a-345,c,100
1750,a-123,c,500
1751,a-456,c,300
1752,a-456,d,300
1753,a-345,c,300
1754,a-345,c,500
1755,a-456,c,500
1756,a-123,d,400
1757,a-234,d,200
1758,a-123,c,100
1759,a-123,d,400
1760,a-123,d,500
1761,a-234,c,100
1762,a-234,c,300
1763,a-123,c,400
1764,a-234,c,400
1765,a-345,d,400
1766,a-456,d,100
1767,a-123,d,400
1768,a-456,c,100
1769,a-456,d,200
1770,a-234,c,100
1771,a-123,d,200
1772,a-123,d,100
1773,a-234,d,100
1774,a-234,c,400
1775,a-345,c,200
1776,a-345,d,200
1777,a-234,d,200
1778,a-345,d,200
1779,a-234,c,400
1780,a-456,c,100
1781,a-123,c,300
1782,a-345,c,300
1783,a-234,d,100
1784,a-345,c,100
1785,a-123,c,300
1786,a-123,c,400
1787,a-345,d,300
1788,a-345,d,500
1789,a-123,d,200
1790,a-345,d,500
1791,a-456,c,200
1792,a-123,c,500
1793,a-123,d,400
1794,a-456,d,100
1795,a-456,d,100
1796,a-345,d,500
1797,a-345,d,300
1798,a-123,d,400
1799,a-234,c,400
1800,a-123,d,300
1801,a-234,c,400
1802,a-456,d,400
1803,a-234,d,300
1804,a-345,c,400
1805,a-123,d,500
1806,a-345,d,100
1807,a-456,c,300
1808,a-456,d,200
1809,a-234,c,200
1810,a-345,c,400
1811,a-456,d,300
1812,a-234,d,400
1813,a-123,d,200
1814,a-234,d,500
1815,a-345,c,100
1816,a-123,d,500
1817,a-456,d,500
1818,a-234,c,400
1819,a-234,d,100
1820,a-345,d,500
1821,a-234,c,300
1822,a-234,c,500
1823,a-123,d,200
1824,a-234,c,400
1825,a-123,c,500
1826,a-234,c,400
1827,a-234,c,500
1828,a-123,d,400
1829,a-345,c,100
1830,a-123,d,500
1831,a-456,c,200
1832,a-345,d,100
1833,a-123,c,200
1834,a-123,c,200
1835,a-123,d,300
1836,a-345,c,500
1837,a-123,c,300
1838,a-345,d,300
1839,a-234,d,500
1840,a-456,d,100
1841,a-345,c,500
1842,a-123,d,500
1843,a-234,d,400
1844,a-345,d,100
1845,a-123,d,500
1846,a-345,d,100
1847,a-456,c,400
1848,a-456,d,500
1849,a-123,d,300
1850,a-345,c,500
1851,a-234,d,300
1852,a-456,c,400
1853,a-456,c,300
1854,a-123,d,300
1855,a-234,d,200
1856,a-345,c,500
1857,a-234,c,300
1858,a-456,d,400
1859,a-234,d,200
1860,a-234,c,200
1861,a-234,c,200
1862,a-456,d,200
1863,a-234,d,200
1864,a-456,c,400
1865,a-456,d,300
1866,a-456,d,400
1867,a-345,d,500
1868,a-123,d,200
1869,a-345,c,200
1870,a-234,d,300
1871,a-345,c,100
1872,a-234,c,100
1873,a-123,c,400
1874,a-345,d,100
1875,a-234,c,100
1876,a-234,c,200
1877,a-456,d,500
1878,a-345,d,300
1879,a-345,c,300
1880,a-123,d,300
1881,a-345,d,300
1882,a-456,c,100
1883,a-234,d,300
1884,a-456,d,100
1885,a-345,c,400
1886,a-456,c,500
1887,a-234,c,300
1888,a-123,d,400
1889,a-345,d,300
1890,a-345,c,300
1891,a-456,d,200
1892,a-345,c,300
1893,a-456,d,300
1894,a-345,c,200
1895,a-456,d,500
1896,a-234,d,300
1897,a-123,d,400
1898,a-123,d,100
1899,a-123,d,100
1900,a-123,c,400
1901,a-123,c,100
1902,a-123,d,200
1903,a-123,c,400
1904,a-345,d,400
1905,a-234,c,400
1906,a-123,d,500
1907,a-123,d,500
1908,a-234,d,400
1909,a-234,d,400
1910,a-234,c,100
1911,a-456,d,400
1912,a-234,c,300
1913,a-345,c,500
1914,a-345,d,300
1915,a-456,d,200
1916,a-123,d,400
1917,a-234,c,500
1918,a-345,c,500
1919,a-456,c,100
1920,a-345,c,300
1921,a-123,c,300
1922,a-234,c,400
1923,a-234,d,500
1924,a-123,d,100
1925,a-345,c,200
1926,a-123,d,500
1927,a-456,c,500
1928,a-456,d,500
1929,a-345,d,100
1930,a-234,c,300
1931,a-456,c,500
1932,a-234,c,500
1933,a-234,c,500
1934,a-123,c,200
1935,a-456,c,500
1936,a-234,d,300
1937,a-345,d,500
1938,a-123,c,400
1939,a-345,c,500
1940,a-234,d,200
1941,a-123,c,300
1942,a-123,d,300
1943,a-345,c,500
1944,a-123,d,500
1945,a-123,d,400
1946,a-456,d,300
1947,a-345,c,200
1948,a-345,d,500
1949,a-345,d,300
1950,a-456,d,400
1951,a-123,c,500
1952,a-234,c,100
1953,a-123,d,300
1954,a-345,d,100
1955,a-345,c,200
1956,a-234,d,300
1957,a-234,c,100
1958,a-123,c,300
1959,a-234,c,100
1960,a-456,c,400
1961,a-123,d,300
1962,a-345,d,300
1963,a-345,c,400
1964,a-456,c,500
1965,a-234,c,100
1966,a-345,d,200
1967,a-123,d,300
1968,a-456,d,400
1969,a-456,c,200
1970,a-456,c,100
1971,a-456,d,200
1972,a-345,c,500
1973,a-234,c,300
1974,a-123,c,500
1975,a-123,d,400
1976,a-345,d,500
1977,a-234,d,500
1978,a-456,d,300
1979,a-123,d,300
1980,a-234,d,200
1981,a-345,d,300
1982,a-234,d,300
1983,a-123,c,500
1984,a-456,d,100
1985,a-456,c,300
1986,a-345,d,200
1987,a-234,c,300
1988,a-456,d,300
1989,a-123,c,200
1990,a-123,c,500
1991,a-345,d,500
1992,a-345,d,400
1993,a-234,d,500
1994,a-234,c,100
1995,a-234,c,100
1996,a-234,c,300
1997,a-123,c,500
1998,a-456,d,200
1999,a-456,d,100
2000,a-345,d,400
2001,a-234,d,400
2002,a-234,d,300
2003,a-123,d,200
2004,a-234,d,300
2005,a-123,d,100
2006,a-234,d,200
2007,a-123,d,100
2008,a-456,c,300
2009,a-456,d,500
2010,a-345,d,500
2011,a-345,c,500
2012,a-234,d,500
2013,a-456,c,500
2014,a-234,d,100
2015,a-234,c,500
2016,a-123,d,400
2017,a-234,c,200
2018,a-123,c,300
2019,a-123,d,200
2020,a-456,c,400
2021,a-123,c,300
2022,a-456,c,100
2023,a-234,d,400
2024,a-456,c,500
2025,a-456,d,500
2026,a-456,d,200
2027,a-456,c,100
2028,a-456,d,300
2029,a-123,d,300
2030,a-123,c,100
2031,a-234,d,300
2032,a-234,c,300
2033,a-345,c,500
2034,a-456,d,500
2035,a-456,c,500
2036,a-345,c,500
2037,a-123,c,200
2038,a-234,c,300
2039,a-345,d,400
2040,a-345,c,400
2041,a-456,d,300
2042,a-123,c,200
2043,a-123,d,300
2044,a-456,d,100
2045,a-123,d,400
2046,a-123,c,100
2047,a-345,d,300
2048,a-234,c,500
2049,a-345,d,300
2050,a-234,c,500
2051,a-456,d,100
2052,a-345,c,200
2053,a-456,d,300
2054,a-123,d,200
2055,a-123,d,300
2056,a-456,d,500
2057,a-345,d,200
2058,a-456,d,200
2059,a-456,d,500
2060,a-456,d,400
2061,a-456,d,400
2062,a-123,d,300
2063,a-123,c,400
2064,a-234,c,500
2065,a-123,c,400
2066,a-234,d,100
2067,a-456,d,400
2068,a-234,d,100
2069,a-456,d,200
2070,a-123,c,300
2071,a-345,c,400
2072,a-234,c,200
2073,a-345,c,400
2074,a-234,d,300
2075,a-345,c,100
2076,a-345,d,400
2077,a-123,c,400
2078,a-345,c,400
2079,a-123,c,100
2080,a-456,c,300
2081,a-123,c,400
2082,a-456,d,500
2083,a-234,c,200
2084,a-456,c,200
2085,a-456,c,500
2086,a-456,c,400
2087,a-456,c,300
2088,a-123,d,400
2089,a-456,c,100
2090,a-123,c,300
2091,a-234,c,300
2092,a-234,c,400
2093,a-123,d,500
2094,a-456,d,300
2095,a-123,d,300
2096,a-345,d,200
2097,a-456,d,400
2098,a-234,d,300
2099,a-234,d,300
2100,a-345,d,500
2101,a-234,c,100
2102,a-345,d,300
2103,a-345,d,400
2104,a-123,d,100
2105,a-345,c,400
2106,a-345,c,300
2107,a-345,d,300
2108,a-456,d,200
2109,a-345,d,500
2110,a-345,d,100
2111,a-456,d,400
2112,a-345,d,500
2113,a-456,d,300
2114,a-456,d,200
2115,a-456,d,100
2116,a-456,c,500
2117,a-345,d,400
2118,a-456,d,100
2119,a-123,d,100
2120,a-456,c,100
2121,a-234,d,100
2122,a-345,c,100
2123,a-123,c,200
2124,a-456,c,300
2125,a-234,d,100
2126,a-234,c,400
2127,a-345,d,400
2128,a-123,c,400
2129,a-345,c,300
2130,a-456,d,300
2131,a-234,c,500
2132,a-345,d,400
2133,a-123,d,300
2134,a-123,d,200
2135,a-456,c,500
2136,a-345,c,500
2137,a-234,c,100
2138,a-456,d,100
2139,a-123,d,200
2140,a-456,c,100
2141,a-456,d,500
2142,a-345,c,300
2143,a-234,c,200
2144,a-234,d,500
2145,a-234,c,200
2146,a-123,d,200
2147,a-345,d,400
2148,a-345,c,200
2149,a-123,d,300
2150,a-456,d,100
2151,a-345,d,500
2152,a-123,c,500
2153,a-234,d,100
2154,a-123,c,300
2155,a-345,c,300
2156,a-234,c,300
2157,a-345,d,500
2158,a-456,d,400
2159,a-123,d,100
2160,a-456,c,200
2161,a-123,c,500
2162,a-345,c,100
2163,a-345,c,400
2164,a-123,c,500
2165,a-123,d,300
2166,a-234,c,300
2167,a-345,d,300
2168,a-123,c,200
2169,a-345,c,200
2170,a-456,c,500
2171,a-234,c,400
2172,a-345,d,500
2173,a-123,c,300
2174,a-345,c,100
2175,a-345,c,300
2176,a-345,d,200
2177,a-123,c,400
2178,a-456,c,400
2179,a-456,c,300
2180,a-123,d,100
2181,a-456,d,200
2182,a-123,c,300
2183,a-234,d,300
2184,a-234,c,500
2185,a-123,c,500
2186,a-456,d,400
2187,a-345,d,500
2188,a-123,d,200
2189,a-234,d,200
2190,a-234,c,400
2191,a-456,c,300
2192,a-345,d,300
2193,a-123,d,500
2194,a-456,c,200
2195,a-456,d,300
2196,a-123,c,400
2197,a-456,c,200
2198,a-234,c,200
2199,a-234,c,300
2200,a-345,c,300
2201,a-123,d,400
2202,a-345,d,300
2203,a-234,c,400
2204,a-234,c,300
2205,a-345,d,500
2206,a-123,c,200
2207,a-123,c,400
2208,a-123,d,300
2209,a-345,c,100
2210,a-234,d,100
2211,a-456,d,200
2212,a-123,d,400
2213,a-456,d,100
2214,a-345,d,500
2215,a-123,d,100
2216,a-123,c,500
2217,a-234,d,500
2218,a-234,d,500
2219,a-345,c,200
2220,a-456,d,400
2221,a-456,c,300
2222,a-234,d,200
2223,a-123,d,200
2224,a-123,c,100
2225,a-123,d,400
2226,a-123,c,400
2227,a-345,d,200
2228,a-345,c,400
2229,a-123,c,400
2230,a-456,d,100
2231,a-456,c,300
2232,a-345,c,300
2233,a-345,c,100
2234,a-234,d,300
2235,a-456,c,300
2236,a-456,d,300
2237,a-234,c,400
2238,a-345,d,400
2239,a-345,d,500
2240,a-345,d,500
2241,a-123,c,400
2242,a-123,d,400
2243,a-234,c,500
2244,a-234,c,300
2245,a-234,d,500
2246,a-345,c,400
2247,a-234,c,300
2248,a-345,c,100
2249,a-234,d,100
2250,a-456,d,500
2251,a-345,d,500
2252,a-234,c,300
2253,a-123,d,100
2254,a-123,c,100
2255,a-234,d,100
2256,a-456,d,500
2257,a-234,c,300
2258,a-123,d,500
2259,a-345,d,300
2260,a-123,d,200
2261,a-345,d,300
2262,a-234,c,100
2263,a-123,d,200
2264,a-456,c,300
2265,a-345,d,200
2266,a-123,c,400
2267,a-345,c,500
2268,a-123,c,200
2269,a-345,d,500
2270,a-123,d,500
2271,a-123,d,500
2272,a-234,c,200
2273,a-123,d,400
2274,a-456,d,500
2275,a-456,c,200
2276,a-123,d,500
2277,a-234,d,100
2278,a-456,d,500
2279,a-345,d,300
2280,a-456,c,500
2281,a-456,c,400
2282,a-456,d,400
2283,a-345,c,400
2284,a-123,c,500
2285,a-234,d,100
2286,a-345,c,400
2287,a-123,c,300
2288,a-123,c,200
2289,a-456,c,500
2290,a-345,c,400
2291,a-123,d,500
2292,a-123,d,500
2293,a-345,c,300
2294,a-234,d,100
2295,a-123,c,400
2296,a-456,d,400
2297,a-234,d,100
2298,a-456,d,500
2299,a-345,c,100
2300,a-345,c,100
2301,a-456,c,400
2302,a-456,d,200
2303,a-123,c,300
2304,a-123,d,200
2305,a-456,d,100
2306,a-456,c,300
2307,a-234,d,500
2308,a-345,c,500
2309,a-456,c,400
2310,a-456,d,200
2311,a-234,c,100
2312,a-345,d,400
2313,a-123,c,400
2314,a-123,c,500
2315,a-123,d,300
2316,a-123,c,100
2317,a-345,c,500
2318,a-456,d,500
2319,a-123,d,500
2320,a-456,c,300
2321,a-123,d,200
2322,a-345,d,500
2323,a-234,c,100
2324,a-456,c,300
2325,a-345,d,200
2326,a-456,d,400
2327,a-123,c,200
2328,a-123,d,200
2329,a-456,d,500
2330,a-123,c,100
2331,a-123,d,400
2332,a-456,d,300
2333,a-234,d,200
2334,a-234,c,400
2335,a-345,c,300
2336,a-234,c,200
2337,a-456,d,300
2338,a-345,d,200
2339,a-123,d,200
2340,a-123,c,500
2341,a-234,d,200
2342,a-345,c,300
2343,a-234,d,400
2344,a-234,d,300
2345,a-234,d,200
2346,a-456,c,200
2347,a-234,c,200
2348,a-345,d,500
2349,a-456,c,300
2350,a-456,d,100
2351,a-456,c,200
2352,a-456,d,500
2353,a-234,d,400
2354,a-345,c,200
2355,a-234,c,500
2356,a-123,c,300
2357,a-234,c,200
2358,a-123,c,200
2359,a-456,d,400
2360,a-123,c,200
2361,a-345,c,100
2362,a-345,d,400
2363,a-234,c,100
2364,a-123,d,200
2365,a-456,d,200
2366,a-234,d,300
2367,a-456,c,300
2368,a-234,d,400
2369,a-123,c,200
2370,a-345,d,200
2371,a-345,d,200
2372,a-456,d,100
2373,a-345,c,500
2374,a-234,c,300
2375,a-234,d,100
2376,a-345,d,400
2377,a-456,d,200
2378,a-123,c,100
2379,a-123,d,200
2380,a-456,d,400
2381,a-456,c,100
2382,a-345,c,500
2383,a-234,c,500
2384,a-234,c,200
2385,a-123,c,300
2386,a-234,d,300
2387,a-456,d,500
2388,a-234,d,500
2389,a-456,d,100
2390,a-456,d,300
2391,a-234,d,200
2392,a-456,d,500
2393,a-234,c,300
2394,a-123,c,300
2395,a-345,d,400
2396,a-123,c,300
2397,a-345,c,500
2398,a-234,c,200
2399,a-456,d,300
2400,a-123,c,500
2401,a-345,d,100
2402,a-456,c,100
2403,a-234,d,200
2404,a-123,c,500
2405,a-456,d,300
2406,a-345,c,300
2407,a-123,d,300
2408,a-123,d,400
2409,a-234,c,500
2410,a-123,d,300
2411,a-123,d,100
2412,a-345,c,400
2413,a-345,c,400
2414,a-123,d,100
2415,a-456,c,100
2416,a-456,d,300
2417,a-234,c,500
2418,a-345,c,300
2419,a-123,d,300
2420,a-123,d,100
2421,a-456,d,500
2422,a-123,d,400
2423,a-123,d,100
2424,a-123,c,100
2425,a-345,c,400
2426,a-345,d,100
2427,a-456,c,400
2428,a-234,d,400
2429,a-234,c,300
2430,a-456,d,400
2431,a-345,d,200
2432,a-345,d,500
2433,a-456,d,300
2434,a-456,c,300
2435,a-234,d,300
2436,a-123,c,300
2437,a-123,c,400
2438,a-234,d,200
2439,a-123,c,100
2440,a-234,d,400
2441,a-123,d,300
2442,a-345,d,100
2443,a-123,d,200
2444,a-123,d,400
2445,a-123,c,500
2446,a-234,d,200
2447,a-234,d,400
2448,a-345,c,500
2449,a-234,c,400
2450,a-456,d,400
2451,a-123,d,200
2452,a-123,c,100
2453,a-234,d,200
2454,a-345,c,100
2455,a-456,d,400
2456,a-234,d,300
2457,a-345,c,200
2458,a-123,c,100
2459,a-345,c,200
2460,a-123,c,100
2461,a-456,c,300
2462,a-345,c,100
2463,a-234,c,500
2464,a-456,d,200
2465,a-234,d,500
2466,a-345,d,400
2467,a-234,c,300
2468,a-123,d,200
2469,a-234,c,100
2470,a-345,c,300
2471,a-345,d,500
2472,a-123,c,100
2473,a-345,c,400
2474,a-345,d,400
2475,a-123,c,100
2476,a-123,c,500
2477,a-456,d,500
2478,a-123,c,400
2479,a-456,c,300
2480,a-345,c,500
2481,a-123,c,500
2482,a-123,d,300
2483,a-123,c,300
2484,a-345,c,500
2485,a-456,d,500
2486,a-234,c,200
2487,a-345,c,500
2488,a-234,c,300
2489,a-234,d,500
2490,a-123,d,100
2491,a-123,c,300
2492,a-123,c,300
2493,a-345,d,500
2494,a-456,d,400
2495,a-234,c,300
2496,a-234,c,300
2497,a-123,c,300
2498,a-345,d,300
2499,a-123,d,500
2500,a-234,c,200
2501,a-123,c,400
2502,a-345,c,100
2503,a-456,d,200
2504,a-456,c,400
2505,a-123,c,200
2506,a-234,d,400
2507,a-456,d,100
2508,a-456,c,100
2509,a-456,c,100
2510,a-456,c,200
2511,a-123,c,400
2512,a-456,d,100
2513,a-456,d,400
2514,a-345,d,400
2515,a-123,c,200
2516,a-345,d,400
2517,a-234,c,500
2518,a-456,d,200
2519,a-123,d,500
2520,a-123,c,300
2521,a-456,c,200
2522,a-234,c,100
2523,a-345,c,500
2524,a-123,c,300
2525,a-123,c,200
2526,a-234,d,100
2527,a-123,d,300
2528,a-123,c,500
2529,a-123,d,200
2530,a-345,c,500
2531,a-456,d,500
2532,a-456,d,500
2533,a-234,c,300
2534,a-123,c,500
2535,a-123,d,300
2536,a-345,c,500
2537,a-456,d,300
2538,a-345,c,100
2539,a-456,c,100
2540,a-345,d,500
2541,a-456,d,500
2542,a-456,c,500
2543,a-345,d,200
2544,a-123,d,400
2545,a-345,d,200
2546,a-234,d,200
2547,a-234,d,300
2548,a-123,d,500
2549,a-234,c,500
2550,a-234,c,500
2551,a-123,c,500
2552,a-345,c,300
2553,a-456,d,100
2554,a-456,d,500
2555,a-345,d,200
2556,a-345,d,300
2557,a-234,c,200
2558,a-456,c,300
2559,a-123,d,100
2560,a-123,d,300
2561,a-123,d,300
2562,a-123,d,300
2563,a-345,d,500
2564,a-234,c,100
2565,a-234,c,400
2566,a-345,c,100
2567,a-456,c,300
2568,a-234,c,300
2569,a-234,d,200
2570,a-456,d,200
2571,a-123,c,300
2572,a-345,d,300
2573,a-123,c,100
2574,a-123,d,100
2575,a-456,c,300
2576,a-123,c,200
2577,a-456,c,400
2578,a-456,c,200
2579,a-345,d,400
2580,a-345,c,100
2581,a-234,c,300
2582,a-345,d,400
2583,a-456,c,200
2584,a-345,d,200
2585,a-123,c,500
2586,a-456,d,300
2587,a-345,c,400
2588,a-345,c,100
2589,a-234,c,300
2590,a-234,c,200
2591,a-123,d,400
2592,a-345,d,300
2593,a-123,d,200
2594,a-123,d,300
2595,a-123,d,200
2596,a-456,d,300
2597,a-456,d,300
2598,a-456,c,200
2599,a-345,d,300
2600,a-234,c,100
2601,a-234,c,200
2602,a-234,d,200
2603,a-456,d,400
2604,a-345,d,200
2605,a-123,d,500
2606,a-123,d,100
2607,a-456,d,100
2608,a-234,c,500
2609,a-345,c,300
2610,a-123,c,300
2611,a-345,d,500
2612,a-456,d,100
2613,a-345,c,400
2614,a-123,d,100
2615,a-456,c,200
2616,a-123,d,300
2617,a-345,c,500
2618,a-456,c,400
2619,a-345,d,200
2620,a-123,d,300
2621,a-234,d,200
2622,a-456,d,300
2623,a-345,c,400
2624,a-123,c,500
2625,a-456,c,500
2626,a-345,c,100
2627,a-345,d,300
2628,a-456,c,100
2629,a-456,d,200
2630,a-234,d,400
2631,a-123,c,100
2632,a-345,d,500
2633,a-456,c,300
2634,a-234,d,200
2635,a-123,d,400
